id,name,source,url,metaScore,ageDays,leaderTitle,deckPrice,views,likes
a2936c14-19fe-4e33-8cf1-787ff2df3bf5,1st place group A (Ascension League Season 2 - Stage 1) - 05/01/2026,piltoverarchive,https://piltoverarchive.com/decks/view/a2936c14-19fe-4e33-8cf1-787ff2df3bf5,23.257,30.0,"Draven, Glorious Executioner",271.5,15000.0,2
2359ea9a-23d2-4a96-92c2-d9a16646564e,League of Draven,piltoverarchive,https://piltoverarchive.com/decks/view/2359ea9a-23d2-4a96-92c2-d9a16646564e,23.2497,60.0,"Draven, Glorious Executioner",346.89,2400.0,0
2775c588-67b9-4059-b6b5-d2e35d357e59,Draven - by OfficialNPC,piltoverarchive,https://piltoverarchive.com/decks/view/2775c588-67b9-4059-b6b5-d2e35d357e59,23.2459,60.0,"Draven, Glorious Executioner",293.81,9300.0,0
f00d12c2-556a-498b-b3ac-50ea0f05e07f,Control Ezreal (WIP),piltoverarchive,https://piltoverarchive.com/decks/view/f00d12c2-556a-498b-b3ac-50ea0f05e07f,23.2411,60.0,"Ezreal, Prodigal Explorer",454.34,5400.0,0
bbcb5068-04bb-4e39-a1c9-9f5017345409,real ez,piltoverarchive,https://piltoverarchive.com/decks/view/bbcb5068-04bb-4e39-a1c9-9f5017345409,23.232,60.0,"Ezreal, Prodigal Explorer",533.65,4000.0,0
27e3b5f8-8c62-4419-9fcb-bb144fbc57cf,Mogly Games - Irelia v1.0,piltoverarchive,https://piltoverarchive.com/decks/view/27e3b5f8-8c62-4419-9fcb-bb144fbc57cf,23.2298,60.0,"Irelia, Blade Dancer",464.88,1300.0,0
7651a687-5dbe-49bd-a58d-e185f9840e35,real ez v2,piltoverarchive,https://piltoverarchive.com/decks/view/7651a687-5dbe-49bd-a58d-e185f9840e35,23.2241,60.0,"Ezreal, Prodigal Explorer",559.16,3600.0,0
9ceed321-8395-43d7-a8fb-4a903f9faac7,Irelia day 1,piltoverarchive,https://piltoverarchive.com/decks/view/9ceed321-8395-43d7-a8fb-4a903f9faac7,23.2238,90.0,"Irelia, Blade Dancer",589.27,3000.0,0
262f2eed-73c2-446f-9254-1f7afbd531fb,Irelia aggro,piltoverarchive,https://piltoverarchive.com/decks/view/262f2eed-73c2-446f-9254-1f7afbd531fb,23.2081,60.0,"Irelia, Blade Dancer",353.17,1900.0,0
3058d82b-9035-48f3-a81e-6d981615349c,Dancing Through Battlefields,piltoverarchive,https://piltoverarchive.com/decks/view/3058d82b-9035-48f3-a81e-6d981615349c,23.204,60.0,"Irelia, Blade Dancer",312.16,2300.0,0
76ff9d49-ad66-4800-ab91-4053b4bf6bec,Draven Test,piltoverarchive,https://piltoverarchive.com/decks/view/76ff9d49-ad66-4800-ab91-4053b4bf6bec,23.147,60.0,"Draven, Glorious Executioner",320.55,1900.0,0
e20eec00-2338-43b5-98b4-a3ade83484b0,Day 1 Irelia,piltoverarchive,https://piltoverarchive.com/decks/view/e20eec00-2338-43b5-98b4-a3ade83484b0,23.1453,60.0,"Irelia, Blade Dancer",290.84,2100.0,0
c27b1140-b095-4b80-8e5a-882d74c98981,Irelia Playtest,piltoverarchive,https://piltoverarchive.com/decks/view/c27b1140-b095-4b80-8e5a-882d74c98981,23.145,60.0,"Irelia, Blade Dancer",299.3,2000.0,0
ezreal-top-4-chengdu-regional,Ezreal Top 4 Chengdu Regional,riftboundgg,https://riftbound.gg/decks/ezreal-top-4-chengdu-regional/,23.0808,116.1076021839016,Ezreal - Prodigal Explorer,553.42,31644.0,
abec6396-db72-4605-9e7b-630afab8c807,Best Aggro Irelia Deck,piltoverarchive,https://piltoverarchive.com/decks/view/abec6396-db72-4605-9e7b-630afab8c807,23.0793,60.0,"Irelia, Blade Dancer",322.28,1400.0,0
ef87dada-acbf-43be-b92c-eaab084d84ab,True Display of... Skill?,piltoverarchive,https://piltoverarchive.com/decks/view/ef87dada-acbf-43be-b92c-eaab084d84ab,23.0559,60.0,"Ezreal, Prodigal Explorer",435.48,3000.0,0
annie-dark-child-1st-houston-regional-qualifier-dhawally,"Annie, Dark Child: Houston Regional Qualifier 1st (Dhawally)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-1st-houston-regional-qualifier-dhawally,23.044,27.0,"Annie, Dark Child",293.28,97500.0,4
d8caf43c-d862-4f6b-bfa4-130e837063f7,【City Challenge】Guangzhou Station - #23,piltoverarchive,https://piltoverarchive.com/decks/view/d8caf43c-d862-4f6b-bfa4-130e837063f7,23.004,60.0,"Ezreal, Prodigal Explorer",424.81,2600.0,0
draven-glorious-executioner-s2-regional-open-chengdu-top-4-lingye,"Draven, Glorious Executioner: S2 Regional Open Chengdu Top 4 (PT-澪夜)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/draven-glorious-executioner-s2-regional-open-chengdu-top-4-lingye,22.998,104.83285493240741,"Draven, Glorious Executioner",198.52,,
ezreal-prodigal-explorer-deck-6ju3i,Ezreal - Prodigal Explorer Deck,riftboundgg,https://riftbound.gg/decks/ezreal-prodigal-explorer-deck-6ju3i/,22.9945,1.3425436765038306,Ezreal - Prodigal Explorer,537.93,144.0,
ezreal-top-4-jinan-city-challenge,Ezreal Top 4 Jinan City Challenge,riftboundgg,https://riftbound.gg/decks/ezreal-top-4-jinan-city-challenge/,22.98,128.48505899410833,Ezreal - Prodigal Explorer,647.35,23623.0,
b1870c9b-4590-4e00-8fe0-6bfb33c2a576,fully tested perfect draven. you are welcome who needs more reveals,piltoverarchive,https://piltoverarchive.com/decks/view/b1870c9b-4590-4e00-8fe0-6bfb33c2a576,22.9713,90.0,"Draven, Glorious Executioner",389.67,2500.0,0
747e1747-5b65-405e-a795-34fe806c717e,【City Challenge】Guangzhou Station - #57,piltoverarchive,https://piltoverarchive.com/decks/view/747e1747-5b65-405e-a795-34fe806c717e,22.9523,60.0,"Ezreal, Prodigal Explorer",289.27,4100.0,0
c9db9d7d-a372-4e4a-b2f8-b2f62caed8c2,Purple Ezreal Tempo,piltoverarchive,https://piltoverarchive.com/decks/view/c9db9d7d-a372-4e4a-b2f8-b2f62caed8c2,22.9466,60.0,"Ezreal, Prodigal Explorer",325.59,3300.0,0
e65b326c-b4ed-40b1-9917-14ee3312e61d,Midrange Irelia,piltoverarchive,https://piltoverarchive.com/decks/view/e65b326c-b4ed-40b1-9917-14ee3312e61d,22.911,90.0,"Irelia, Blade Dancer",307.13,2900.0,0
irelia-blade-dancer-deck-litkw,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-litkw/,22.8954,0.15323160579910985,Irelia - Blade Dancer,474.73,114.0,
3478e228-9989-465e-ad5e-839e44a325bb,1st place group B (Ascension League Season 2 - Stage 1) - 05/01/2026,piltoverarchive,https://piltoverarchive.com/decks/view/3478e228-9989-465e-ad5e-839e44a325bb,22.8183,30.0,"Ezreal, Prodigal Explorer",217.7,21900.0,8
1c976876-73c4-4171-8f65-d1805d5002e7,EZ Downwell Anomaly,piltoverarchive,https://piltoverarchive.com/decks/view/1c976876-73c4-4171-8f65-d1805d5002e7,22.8086,60.0,"Ezreal, Prodigal Explorer",496.97,1000.0,0
beb75cc7-fd85-4788-9e1d-692b324b57cf,Draven Control,piltoverarchive,https://piltoverarchive.com/decks/view/beb75cc7-fd85-4788-9e1d-692b324b57cf,22.8081,7.0,"Draven, Glorious Executioner",230.29,3200.0,0
77f54511-11ac-42ab-ad30-fbe1da108f6a,ezreal,piltoverarchive,https://piltoverarchive.com/decks/view/77f54511-11ac-42ab-ad30-fbe1da108f6a,22.7958,90.0,"Ezreal, Prodigal Explorer",505.27,3300.0,0
6107c543-37d6-4167-9d09-caa5d18ecf83,1st place group B (Ascension League Season 2 - Stage 3) - 19/01/2026,piltoverarchive,https://piltoverarchive.com/decks/view/6107c543-37d6-4167-9d09-caa5d18ecf83,22.4997,26.0,"Draven, Glorious Executioner",271.49,1600.0,0
annie-dark-child-houston-regional-qualifier-top4-zent,"Annie, Dark Child: Houston Regional Qualifier Top 4 (Zent)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-houston-regional-qualifier-top4-zent,22.4441,153.7712923347338,"Annie, Dark Child",352.34,,
f4fc7336-dc69-4c62-806c-5d80d73930ed,Ezreal Tempo/Control V2.2,piltoverarchive,https://piltoverarchive.com/decks/view/f4fc7336-dc69-4c62-806c-5d80d73930ed,22.3743,24.0,"Ezreal, Prodigal Explorer",225.03,3400.0,0
a81f8f65-6509-46ad-90de-4490b20c8b15,Dark Ezreal - MattorigusPlays,piltoverarchive,https://piltoverarchive.com/decks/view/a81f8f65-6509-46ad-90de-4490b20c8b15,22.2378,60.0,"Ezreal, Prodigal Explorer",242.59,1500.0,0
draven-glorious-executioner-deck-t9qdx,Draven - Glorious Executioner Deck,riftboundgg,https://riftbound.gg/decks/draven-glorious-executioner-deck-t9qdx/,22.1653,1.4459030931608545,Draven - Glorious Executioner,431.57,10.0,
71532da9-0069-447b-8bd2-694d4aacf1cb,Winter League Bologna - 01/10/26 - 2nd Place - G. Zorzi,piltoverarchive,https://piltoverarchive.com/decks/view/71532da9-0069-447b-8bd2-694d4aacf1cb,22.1381,30.0,"Draven, Glorious Executioner",270.05,824.0,0
2d96ce37-efd3-4e5b-b4b4-5bcd7828e0ca,Suzhou City Challenge 2nd (bo3 - 125 players),piltoverarchive,https://piltoverarchive.com/decks/view/2d96ce37-efd3-4e5b-b4b4-5bcd7828e0ca,22.1012,60.0,"Draven, Glorious Executioner",262.65,8800.0,0
irelia-blade-dancer-deck-63u4w,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-63u4w/,22.0956,0.07982016595977325,Irelia - Blade Dancer,714.09,36.0,
ezreal-unl-0uku4,Ezreal UNL,riftboundgg,https://riftbound.gg/decks/ezreal-unl-0uku4/,21.96,1.2009376484266034,Ezreal - Prodigal Explorer,975.02,11.0,
ezrealavatar,EzrealAvatar,riftboundgg,https://riftbound.gg/decks/ezrealavatar/,21.9304,1.62415265398169,Ezreal - Prodigal Explorer,326.75,8.0,
ezreal-prodigal-explorer-deck-rmtr3,Ezreal - Prodigal Explorer Deck,riftboundgg,https://riftbound.gg/decks/ezreal-prodigal-explorer-deck-rmtr3/,21.881,1.1127026102774673,Ezreal - Prodigal Explorer,263.7,15.0,
ezreal-wins-city-league-guangzhou-copy-60rhk,Ezreal wins City League: Guangzhou - copy,riftboundgg,https://riftbound.gg/decks/ezreal-wins-city-league-guangzhou-copy-60rhk/,21.8597,1.55122147615861,Ezreal - Prodigal Explorer,553.39,188.0,
irelia-wins-s3-shanghai-city-challenge-copy-daedc,Irelia Wins S3 Shanghai City Challenge - copy,riftboundgg,https://riftbound.gg/decks/irelia-wins-s3-shanghai-city-challenge-copy-daedc/,21.8377,0.5943487183225376,Irelia - Blade Dancer,546.06,166.0,
irelia-wins-vilemaws-cup-copy-7twsh,Irelia wins Vilemaw's Cup - copy,riftboundgg,https://riftbound.gg/decks/irelia-wins-vilemaws-cup-copy-7twsh/,21.8091,1.5512330550010558,Irelia - Blade Dancer,502.55,90.0,
irelia-blade-dancer-deck-zagw5,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-zagw5/,21.7814,0.7596641725218959,Irelia - Blade Dancer,449.2,11.0,
acf7191a-cf47-4adb-9675-7b51db8edf0e,Viktor 1st Place Skirmish FlowGeek&#x27;s,piltoverarchive,https://piltoverarchive.com/decks/view/acf7191a-cf47-4adb-9675-7b51db8edf0e,21.7792,12.0,"Viktor, Herald of the Arcane",138.55,2400.0,0
cf8a3696-324b-4f01-832a-de2e9a11bdaa,League of DRAVEN,piltoverarchive,https://piltoverarchive.com/decks/view/cf8a3696-324b-4f01-832a-de2e9a11bdaa,21.7341,60.0,"Draven, Glorious Executioner",262.3,2500.0,0
b5bbf1e5-c318-4b14-9f72-f558d592080d,Treasure Ezreal,piltoverarchive,https://piltoverarchive.com/decks/view/b5bbf1e5-c318-4b14-9f72-f558d592080d,21.7015,60.0,"Ezreal, Prodigal Explorer",217.34,10500.0,0
8cc146ea-7ad7-48e5-a923-e2aa636beab5,Draven,piltoverarchive,https://piltoverarchive.com/decks/view/8cc146ea-7ad7-48e5-a923-e2aa636beab5,21.68,1.0,"Draven, Glorious Executioner",265.78,2200.0,0
d0210f2c-a07b-4d9c-ae8c-4c9ba5da89ce,SK&#x27;s Draven,piltoverarchive,https://piltoverarchive.com/decks/view/d0210f2c-a07b-4d9c-ae8c-4c9ba5da89ce,21.671,60.0,"Draven, Glorious Executioner",256.37,4400.0,0
5fb0cbc6-0fb2-4e72-99c7-40ef1d4dc897,Draven,piltoverarchive,https://piltoverarchive.com/decks/view/5fb0cbc6-0fb2-4e72-99c7-40ef1d4dc897,21.6372,0.08333333333333333,"Draven, Glorious Executioner",275.52,2900.0,0
annie-dark-child-ccs-10k-weekend-top8-rishi-chaudhary,"Annie, Dark Child: CCS Riftbound $10,000 Weekend Top 8 (Rishi Chaudhary)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-ccs-10k-weekend-top8-rishi-chaudhary,21.5338,150.2127737834375,"Annie, Dark Child",356.31,,
ezreal-lock-aggro,Ezreal Lock aggro,riftboundgg,https://riftbound.gg/decks/ezreal-lock-aggro/,21.5218,0.03769625795108301,Ezreal - Prodigal Explorer,747.53,10.0,
c62fbd29-0b97-4054-86f9-05724a990e62,Skill Shot Ezreal - MattorigusPlays,piltoverarchive,https://piltoverarchive.com/decks/view/c62fbd29-0b97-4054-86f9-05724a990e62,21.5096,60.0,"Ezreal, Prodigal Explorer",208.74,17200.0,2
annie-dark-child-ccs-10k-weekend-top8-noveggies,"Annie, Dark Child: CCS Riftbound $10,000 Weekend Top 8 (NoVeggies)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-ccs-10k-weekend-top8-noveggies,21.4907,90.0,"Annie, Dark Child",354.4,3400.0,0
irelia-blade-dancer-deck-5nde8,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-5nde8/,21.4813,0.2509110605082026,Irelia - Blade Dancer,694.64,133.0,
ezreal-prodigal-explorer-deck-743rq,Ezreal - Prodigal Explorer Deck,riftboundgg,https://riftbound.gg/decks/ezreal-prodigal-explorer-deck-743rq/,21.453,0.45009517266242594,Ezreal - Prodigal Explorer,295.51,9.0,
annie-dark-child-houston-regional-qualifier-top-8-noveggies,"Annie, Dark Child: Houston Regional Qualifier Top 8 (NoVeggies)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-houston-regional-qualifier-top-8-noveggies,21.4503,90.0,"Annie, Dark Child",352.62,2700.0,0
13befcc1-91d8-48ae-9883-cd500022e3fe,【City Challenge】Tianjin Station - #1,piltoverarchive,https://piltoverarchive.com/decks/view/13befcc1-91d8-48ae-9883-cd500022e3fe,21.4444,60.0,"Draven, Glorious Executioner",243.15,11800.0,0
890c1bfc-9d9f-4196-a999-dc3c54fbed9b,ChallengerTCG Miracle Draven,piltoverarchive,https://piltoverarchive.com/decks/view/890c1bfc-9d9f-4196-a999-dc3c54fbed9b,21.3143,1.0,"Draven, Glorious Executioner",563.77,46.0,0
fiora-grand-duelist-s2-regional-open-fuzhou-2nd-shao-xia-snnnnnn,"Fiora, Grand Duelist: S2 Regional Open Fuzhou 2nd (EDG.BTM.少侠SNnnnn - 派派总监版)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/fiora-grand-duelist-s2-regional-open-fuzhou-2nd-shao-xia-snnnnnn,21.2877,24.0,"Fiora, Grand Duelist",236.99,35200.0,31
annie-dark-child-scgcon-vegas-top4-chris-iaali,"Annie, Dark Child: SCG Vegas Riftbound 10K Constructed Top 4 (Chris Iaali)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-scgcon-vegas-top4-chris-iaali,21.2786,90.0,"Annie, Dark Child",302.81,5000.0,0
ezreal-prodigal-explorer-deck-ay46t,Ezreal - Prodigal Explorer Deck,riftboundgg,https://riftbound.gg/decks/ezreal-prodigal-explorer-deck-ay46t/,21.2764,0.36871492799785405,Ezreal - Prodigal Explorer,713.13,6.0,
86d25e6d-86db-4ab4-9d4b-1d1ea84e7b99,ChallengerTCG Irelia,piltoverarchive,https://piltoverarchive.com/decks/view/86d25e6d-86db-4ab4-9d4b-1d1ea84e7b99,21.1908,1.0,"Irelia, Blade Dancer",348.0,50.0,0
ezreal-prodigal-explorer-deck-sw7ce,Ezreal - Prodigal Explorer Deck,riftboundgg,https://riftbound.gg/decks/ezreal-prodigal-explorer-deck-sw7ce/,21.1733,0.7437672557985341,Ezreal - Prodigal Explorer,944.77,54.0,
riot-bologna-9-fisica,Bologna #9 - fisica,riot-bologna,https://riftbound.leagueoflegends.com/en-us/news/organizedplay/the-best-decks-out-of-bologna/,21.1476,210.36107631298609,"Kai'Sa, Daughter of the Void",201.03,,
8bd27e46-5c12-4af7-a3ab-5b7f881636d2,1st Fuzhou Regional Qualifier Draven,piltoverarchive,https://piltoverarchive.com/decks/view/8bd27e46-5c12-4af7-a3ab-5b7f881636d2,21.1185,24.0,"Draven, Glorious Executioner",201.32,20900.0,13
annie-dark-child-ccs-10k-weekend-top4-dizzee,"Annie, Dark Child: CCS Riftbound $10,000 Weekend Top 4 (Dizzee)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-ccs-10k-weekend-top4-dizzee,21.0925,90.0,"Annie, Dark Child",295.24,2000.0,0
irelia-wins-sydney-regional-qualifier-copy-zay2e,Irelia wins Sydney Regional Qualifier - copy,riftboundgg,https://riftbound.gg/decks/irelia-wins-sydney-regional-qualifier-copy-zay2e/,21.0915,0.16021077135370837,Irelia - Blade Dancer,438.39,20.0,
edg-rico-1997-irelia-copy-2-4wjn0,EDG Rico 1997 Irelia - copy 2,riftboundgg,https://riftbound.gg/decks/edg-rico-1997-irelia-copy-2-4wjn0/,21.0695,1.6709813717587128,Irelia - Blade Dancer,450.61,14.0,
annie-dark-child-pro-play-summit-orlando-saturday-10k-top-4-taylor-mauck,"Annie, Dark Child: Pro-Play Summit Orlando Saturday 10K Top 4 (Taylor Mauck)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-pro-play-summit-orlando-saturday-10k-top-4-taylor-mauck,21.0425,60.0,"Annie, Dark Child",293.22,7500.0,0
b67e79ca-1606-4a08-8cb8-a1622df77f2c,2nd Place - Darisu - Runes &amp; Rift Invitational,piltoverarchive,https://piltoverarchive.com/decks/view/b67e79ca-1606-4a08-8cb8-a1622df77f2c,21.0323,30.0,"Draven, Glorious Executioner",232.5,2100.0,0
kai-sa-daughter-of-the-void-pro-play-summit-orlando-saturday-10k-2nd-jonathan-rodriguez,"Kai'Sa, Daughter of the Void: Pro-Play Summit Orlando Saturday 10K 2nd (Jonathan Rodriguez)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/kai-sa-daughter-of-the-void-pro-play-summit-orlando-saturday-10k-2nd-jonathan-rodriguez,21.0213,60.0,"Kai'Sa, Daughter of the Void",188.48,4300.0,0
irelia-blade-dancer-deck-z6htz,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-z6htz/,20.9982,1.728229672094738,Irelia - Blade Dancer,553.48,9.0,
65d819fb-f59e-40bf-b236-0985be1ada64,Draven 3.0,piltoverarchive,https://piltoverarchive.com/decks/view/65d819fb-f59e-40bf-b236-0985be1ada64,20.995,30.0,"Draven, Glorious Executioner",224.39,4800.0,0
irelia-blade-dancer-lunar-revel-bundle-2026-deck-9pr8c,Irelia - Blade Dancer (Lunar Revel Bundle 2026) Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-lunar-revel-bundle-2026-deck-9pr8c/,20.9885,1.255755413900371,Irelia - Blade Dancer (Lunar Revel Bundle 2026),647.1,13.0,
irelia-5th-at-sydney-regional-qualifier-copy-wfpty,Irelia 5th at Sydney Regional Qualifier - copy,riftboundgg,https://riftbound.gg/decks/irelia-5th-at-sydney-regional-qualifier-copy-wfpty/,20.9774,1.4824453708557066,Irelia - Blade Dancer,474.7,13.0,
irelia-blade-dancer-deck-b2ozc,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-b2ozc/,20.9327,1.4339933657866937,Irelia - Blade Dancer,484.24,12.0,
e6c6bb7b-9085-4ba4-a7bb-460979eadb66,Sk Draven,piltoverarchive,https://piltoverarchive.com/decks/view/e6c6bb7b-9085-4ba4-a7bb-460979eadb66,20.9287,60.0,"Draven, Glorious Executioner",240.55,2700.0,0
irelia-blade-dancer-deck-jvndy,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-jvndy/,20.8832,0.7568314461106503,Irelia - Blade Dancer,897.45,13.0,
irelia-blade-dancer-deck-barron-side,Irelia - Blade Dancer Deck Barron side,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-barron-side/,20.8308,1.213564968890062,Irelia - Blade Dancer,475.97,12.0,
kai-sa-daughter-of-the-void-scgcon-vegas-top4-ryan-miles,"Kai'Sa, Daughter of the Void: SCG Vegas Riftbound 10K Constructed Top 4 (Ryan Miles)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/kai-sa-daughter-of-the-void-scgcon-vegas-top4-ryan-miles,20.8294,90.0,"Kai'Sa, Daughter of the Void",211.44,14300.0,0
ezreal-prodigal-explorer-deck-copy-p55xx,Ezreal - Prodigal Explorer Deck - copy,riftboundgg,https://riftbound.gg/decks/ezreal-prodigal-explorer-deck-copy-p55xx/,20.7898,1.4040135922448502,Ezreal - Prodigal Explorer,455.92,19.0,
irelia-blade-dancer-deck-ek1yb,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-ek1yb/,20.7578,1.1730759248606584,Irelia - Blade Dancer,406.55,12.0,
irelia-blade-dancer-deck-4znnz,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-4znnz/,20.6809,0.8716260544210672,Irelia - Blade Dancer,576.13,10.0,
irelia-blade-dancer-deck-ufnh0,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-ufnh0/,20.6599,1.4344794775352434,Irelia - Blade Dancer,463.81,6.0,
irelia-blade-dancer-deck-n4vie,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-n4vie/,20.5999,0.921177588287327,Irelia - Blade Dancer,624.65,7.0,
irelia-blade-dancer-deck-2bhq6,Irelia - Blade Dancer Deck,riftboundgg,https://riftbound.gg/decks/irelia-blade-dancer-deck-2bhq6/,20.5493,0.6234228001148613,Irelia - Blade Dancer,537.62,10.0,
annie-dark-child-s2-regional-open-fuzhou-top-8-zhang-bolun,"Annie, Dark Child: S2 Regional Open Fuzhou Top 8 (Ai.EDG.张伯伦)",mobalytics-tournament,https://mobalytics.gg/riftbound/decks/annie-dark-child-s2-regional-open-fuzhou-top-8-zhang-bolun,20.5301,24.0,"Annie, Dark Child",313.19,2200.0,0
3d1040dd-8948-4cd8-9b54-8319cbf09b2c,Spiritforged Viktor - Anti-Meta Spellslinger,piltoverarchive,https://piltoverarchive.com/decks/view/3d1040dd-8948-4cd8-9b54-8319cbf09b2c,20.5045,4.0,"Viktor, Herald of the Arcane",166.19,1100.0,2
7b8f28e0-bd0c-4d6e-a3bc-e9b774319e70,Kai&#x27;Sa- Mono Blue Spellslinger [Midrange],piltoverarchive,https://piltoverarchive.com/decks/view/7b8f28e0-bd0c-4d6e-a3bc-e9b774319e70,20.5004,180.0,"Kai'Sa, Daughter of the Void",524.62,14700.0,5
c3ac063e-818b-47b0-8feb-8e8719890ffc,Consistent Viktor Deck - Intellectual Adz YouTube,piltoverarchive,https://piltoverarchive.com/decks/view/c3ac063e-818b-47b0-8feb-8e8719890ffc,20.4993,30.0,"Viktor, Herald of the Arcane",144.3,18900.0,4
irelia-budget-copy-uelxb,Irelia Budget - copy,riftboundgg,https://riftbound.gg/decks/irelia-budget-copy-uelxb/,20.4883,0.47241289963048916,Irelia - Blade Dancer,268.93,19.0,
post-ban-draven-copy-2-8htqs,Post Ban Draven - copy 2,riftboundgg,https://riftbound.gg/decks/post-ban-draven-copy-2-8htqs/,20.4394,1.2247108131012432,Draven - Glorious Executioner,396.22,5.0,
ezreal-copy-41ooc,Ezreal - copy,riftboundgg,https://riftbound.gg/decks/ezreal-copy-41ooc/,20.4325,1.5009754684015557,Ezreal - Prodigal Explorer,270.71,11.0,
